kvsca-1|5.670|WRITE|1|1498457457.550488|1498457457.597244|0|0
kvsca-1|5.678|WRITE|1|1498457457.602215|1498457457.603670|7|0
kvsca-1|5.699|READ|1|1498457457.611575|1498457457.611930|1|466
kvsca-1|5.704|READ|1|1498457457.632247|1498457457.632440|4|0
kvsca-1|5.715|WRITE|1|1498457457.635956|1498457457.636246|3|0
kvsca-1|5.725|WRITE|1|1498457457.648843|1498457457.649198|4|0
kvsca-1|5.734|READ|1|1498457457.659994|1498457457.661242|1|466
kvsca-1|5.742|READ|1|1498457457.667614|1498457457.670083|8|436
kvsca-1|5.748|WRITE|1|1498457457.675668|1498457457.675911|2|0
kvsca-1|5.751|WRITE|1|1498457457.680000|1498457457.680300|2|1
kvsca-1|5.757|WRITE|1|1498457457.683450|1498457457.687404|5|0
kvsca-1|5.765|WRITE|1|1498457457.692351|1498457457.693031|7|1
kvsca-1|5.767|READ|1|1498457457.696348|1498457457.696762|5|2
kvsca-1|5.775|WRITE|1|1498457457.701346|1498457457.701567|5|1
kvsca-1|5.777|WRITE|1|1498457457.706531|1498457457.706759|5|2
kvsca-1|5.779|WRITE|1|1498457457.708332|1498457457.708581|1|0
kvsca-1|5.784|READ|1|1498457457.712159|1498457457.712333|2|1
kvsca-1|5.795|WRITE|1|1498457457.715816|1498457457.718059|7|2
kvsca-1|5.803|WRITE|1|1498457457.727101|1498457457.727633|7|3
kvsca-1|5.816|READ|1|1498457457.735490|1498457457.739233|7|3
kvsca-1|5.878|READ|1|1498457457.752385|1498457457.753068|7|3
kvsca-1|5.883|WRITE|1|1498457457.810276|1498457457.810845|8|0
kvsca-1|5.886|READ|1|1498457457.815163|1498457457.815467|1|0
kvsca-1|5.896|READ|1|1498457457.823098|1498457457.825029|8|0
kvsca-1|5.910|WRITE|1|1498457457.829577|1498457457.830122|7|4
kvsca-1|5.921|READ|1|1498457457.842215|1498457457.842423|0|0
kvsca-1|5.923|WRITE|1|1498457457.852370|1498457457.852650|5|3
kvsca-1|5.927|WRITE|1|1498457457.855470|1498457457.855733|3|1
kvsca-1|5.933|READ|1|1498457457.859545|1498457457.859798|5|3
kvsca-1|5.937|READ|1|1498457457.866134|1498457457.866312|3|1
kvsca-1|5.940|READ|1|1498457457.869639|1498457457.869882|3|1
kvsca-1|5.943|WRITE|1|1498457457.872204|1498457457.872473|4|1
kvsca-1|5.946|WRITE|1|1498457457.874013|1498457457.875099|7|5
kvsca-1|5.948|READ|1|1498457457.877839|1498457457.878092|1|0
kvsca-1|5.950|READ|1|1498457457.879708|1498457457.879900|9|433
kvsca-1|5.962|READ|1|1498457457.891392|1498457457.891620|7|5
kvsca-1|5.971|WRITE|1|1498457457.900778|1498457457.901035|8|1
kvsca-1|5.982|WRITE|1|1498457457.911535|1498457457.911865|5|4
kvsca-1|5.990|READ|1|1498457457.920490|1498457457.920704|7|5
kvsca-1|6.000|READ|1|1498457457.930262|1498457457.930456|1|0
kvsca-1|6.012|READ|1|1498457457.941681|1498457457.942540|1|0
kvsca-1|6.022|WRITE|1|1498457457.951240|1498457457.952498|5|5
kvsca-1|6.030|WRITE|1|1498457457.960354|1498457457.960569|4|2
kvsca-1|6.041|READ|1|1498457457.971101|1498457457.971278|0|0
kvsca-1|6.054|READ|1|1498457457.982091|1498457457.982385|9|433
kvsca-1|6.061|WRITE|1|1498457457.991138|1498457457.991392|0|1
kvsca-1|6.069|WRITE|1|1498457457.999526|1498457457.999793|4|3
kvsca-1|6.083|READ|1|1498457458.012186|1498457458.012389|1|0
kvsca-1|6.090|READ|1|1498457458.020220|1498457458.020392|7|5
kvsca-1|6.103|READ|1|1498457458.031501|1498457458.031759|1|0
kvsca-1|6.110|READ|1|1498457458.040308|1498457458.040557|6|469
kvsca-1|6.121|WRITE|1|1498457458.051584|1498457458.051795|7|6
kvsca-1|6.135|WRITE|1|1498457458.060960|1498457458.061284|6|0
kvsca-1|6.140|READ|1|1498457458.070164|1498457458.070365|5|5
kvsca-1|6.152|WRITE|1|1498457458.081663|1498457458.081979|8|2
kvsca-1|6.162|READ|1|1498457458.090634|1498457458.090905|5|5
kvsca-1|6.171|WRITE|1|1498457458.100716|1498457458.100927|1|1
kvsca-1|6.181|WRITE|1|1498457458.110290|1498457458.110657|2|2
kvsca-1|6.190|WRITE|1|1498457458.120270|1498457458.120568|7|7
kvsca-1|6.202|WRITE|1|1498457458.130638|1498457458.131207|1|2
kvsca-1|6.211|READ|1|1498457458.140855|1498457458.141089|7|7
kvsca-1|6.221|WRITE|1|1498457458.150484|1498457458.150789|1|3
kvsca-1|6.229|WRITE|1|1498457458.159581|1498457458.159924|9|0
kvsca-1|6.242|READ|1|1498457458.171609|1498457458.172070|3|1
kvsca-1|6.251|READ|1|1498457458.180082|1498457458.180383|3|1
kvsca-1|6.261|WRITE|1|1498457458.190661|1498457458.190897|2|3
kvsca-1|6.273|READ|1|1498457458.202249|1498457458.202470|4|3
kvsca-1|6.282|READ|1|1498457458.211378|1498457458.211679|2|3
kvsca-1|6.290|READ|1|1498457458.219711|1498457458.220006|8|2
kvsca-1|6.303|READ|1|1498457458.231268|1498457458.231721|6|0
kvsca-1|6.315|WRITE|1|1498457458.240328|1498457458.240666|4|4
kvsca-1|6.326|WRITE|1|1498457458.252146|1498457458.253915|8|3
kvsca-1|6.330|WRITE|1|1498457458.259533|1498457458.259839|9|1
kvsca-1|6.341|WRITE|1|1498457458.271001|1498457458.271297|0|2
kvsca-1|6.351|WRITE|1|1498457458.280457|1498457458.280678|7|8
kvsca-1|6.360|READ|1|1498457458.290698|1498457458.290922|2|3
kvsca-1|6.371|WRITE|1|1498457458.300942|1498457458.301238|4|5
kvsca-1|6.380|READ|1|1498457458.309415|1498457458.309684|6|0
kvsca-1|6.390|READ|1|1498457458.319826|1498457458.320154|5|5
kvsca-1|6.403|READ|1|1498457458.332123|1498457458.332367|8|3
kvsca-1|6.413|READ|1|1498457458.341383|1498457458.341642|6|0
kvsca-1|6.432|WRITE|1|1498457458.355140|1498457458.356088|6|1
kvsca-1|6.434|READ|1|1498457458.363587|1498457458.363837|2|3
kvsca-1|6.439|READ|1|1498457458.369721|1498457458.369905|5|5
kvsca-1|6.453|WRITE|1|1498457458.381925|1498457458.382164|4|6
kvsca-1|6.461|WRITE|1|1498457458.390976|1498457458.391398|8|4
kvsca-1|6.471|WRITE|1|1498457458.400085|1498457458.400323|6|2
kvsca-1|6.490|WRITE|1|1498457458.411376|1498457458.412580|4|7
kvsca-1|6.492|WRITE|1|1498457458.421534|1498457458.422195|3|2
kvsca-1|6.501|WRITE|1|1498457458.431323|1498457458.431547|2|4
kvsca-1|6.512|WRITE|1|1498457458.441105|1498457458.441356|5|6
