kvsca-4|5.705|WRITE|4|1498454311.040461|1498454311.144840|0|0
kvsca-4|5.713|WRITE|4|1498454311.148326|1498454311.148874|0|1
kvsca-4|5.717|WRITE|4|1498454311.156353|1498454311.157053|0|2
kvsca-4|5.726|WRITE|4|1498454311.160097|1498454311.163551|0|3
kvsca-4|5.731|WRITE|4|1498454311.168674|1498454311.169132|0|4
kvsca-4|5.735|WRITE|4|1498454311.173866|1498454311.174602|0|5
kvsca-4|5.744|WRITE|4|1498454311.177945|1498454311.178174|0|6
kvsca-4|5.746|WRITE|4|1498454311.186370|1498454311.186603|0|7
kvsca-4|5.748|WRITE|4|1498454311.188483|1498454311.188738|0|8
kvsca-4|5.751|WRITE|4|1498454311.190345|1498454311.191193|0|9
kvsca-4|5.753|WRITE|4|1498454311.193424|1498454311.193658|0|10
kvsca-4|5.755|WRITE|4|1498454311.195428|1498454311.195719|0|11
kvsca-4|5.760|WRITE|4|1498454311.197208|1498454311.197802|0|12
kvsca-4|5.761|WRITE|4|1498454311.202050|1498454311.202261|0|13
kvsca-4|5.764|WRITE|4|1498454311.203987|1498454311.204593|0|14
kvsca-4|5.766|WRITE|4|1498454311.205963|1498454311.206547|0|15
kvsca-4|5.770|WRITE|4|1498454311.210019|1498454311.210348|0|16
kvsca-4|5.772|WRITE|4|1498454311.212032|1498454311.212612|0|17
kvsca-4|5.779|WRITE|4|1498454311.219617|1498454311.219883|0|18
kvsca-4|5.791|WRITE|4|1498454311.231672|1498454311.231903|0|19
kvsca-4|5.798|WRITE|4|1498454311.238928|1498454311.239123|0|20
kvsca-4|5.809|WRITE|4|1498454311.249910|1498454311.250285|0|21
kvsca-4|5.819|WRITE|4|1498454311.259232|1498454311.259434|0|22
kvsca-4|5.829|WRITE|4|1498454311.269184|1498454311.269407|0|23
kvsca-4|5.842|WRITE|4|1498454311.280479|1498454311.280761|0|24
kvsca-4|5.867|WRITE|4|1498454311.307942|1498454311.308183|0|25
kvsca-4|5.872|WRITE|4|1498454311.311909|1498454311.312232|0|26
kvsca-4|5.881|WRITE|4|1498454311.314661|1498454311.314891|0|27
kvsca-4|5.883|WRITE|4|1498454311.323687|1498454311.323958|0|28
kvsca-4|5.903|WRITE|4|1498454311.331991|1498454311.332352|0|29
kvsca-4|5.904|WRITE|4|1498454311.345158|1498454311.345347|0|30
kvsca-4|5.909|WRITE|4|1498454311.349533|1498454311.350117|0|31
kvsca-4|5.921|WRITE|4|1498454311.361856|1498454311.362277|0|32
kvsca-4|5.929|WRITE|4|1498454311.369404|1498454311.370087|0|33
kvsca-4|5.966|WRITE|4|1498454311.380262|1498454311.383537|0|34
kvsca-4|5.968|WRITE|4|1498454311.408239|1498454311.408961|0|35
kvsca-4|5.971|WRITE|4|1498454311.411690|1498454311.411897|0|36
kvsca-4|5.974|WRITE|4|1498454311.413221|1498454311.413414|0|37
kvsca-4|5.978|WRITE|4|1498454311.418636|1498454311.418893|0|38
kvsca-4|5.990|WRITE|4|1498454311.430064|1498454311.430291|0|39
kvsca-4|5.998|WRITE|4|1498454311.439001|1498454311.439192|0|40
kvsca-4|6.010|WRITE|4|1498454311.451035|1498454311.451251|0|41
kvsca-4|6.018|WRITE|4|1498454311.459066|1498454311.459364|0|42
kvsca-4|6.029|WRITE|4|1498454311.469771|1498454311.470005|0|43
kvsca-4|6.038|WRITE|4|1498454311.479123|1498454311.479415|0|44
kvsca-4|6.049|WRITE|4|1498454311.490520|1498454311.490739|0|45
kvsca-4|6.059|WRITE|4|1498454311.499829|1498454311.500104|0|46
kvsca-4|6.070|WRITE|4|1498454311.511272|1498454311.511502|0|47
kvsca-4|6.079|WRITE|4|1498454311.519906|1498454311.520172|0|48
kvsca-4|6.091|WRITE|4|1498454311.530871|1498454311.531191|0|49
kvsca-4|6.100|WRITE|4|1498454311.540392|1498454311.540732|0|50
kvsca-4|6.108|WRITE|4|1498454311.548611|1498454311.548868|0|51
kvsca-4|6.122|WRITE|4|1498454311.560213|1498454311.560451|0|52
kvsca-4|6.129|WRITE|4|1498454311.569591|1498454311.569847|0|53
kvsca-4|6.139|WRITE|4|1498454311.579987|1498454311.580232|0|54
kvsca-4|6.149|WRITE|4|1498454311.590211|1498454311.590466|0|55
kvsca-4|6.160|WRITE|4|1498454311.600026|1498454311.600375|0|56
kvsca-4|6.170|WRITE|4|1498454311.611404|1498454311.611670|0|57
kvsca-4|6.188|WRITE|4|1498454311.627439|1498454311.628448|0|58
kvsca-4|6.192|WRITE|4|1498454311.629538|1498454311.632690|0|59
kvsca-4|6.200|WRITE|4|1498454311.640045|1498454311.640864|0|60
kvsca-4|6.210|WRITE|4|1498454311.649790|1498454311.650224|0|61
kvsca-4|6.219|WRITE|4|1498454311.659637|1498454311.659903|0|62
kvsca-4|6.229|WRITE|4|1498454311.669176|1498454311.669562|0|63
kvsca-4|6.240|WRITE|4|1498454311.680103|1498454311.680417|0|64
kvsca-4|6.248|WRITE|4|1498454311.688998|1498454311.689247|0|65
kvsca-4|6.260|WRITE|4|1498454311.700662|1498454311.700965|0|66
kvsca-4|6.269|WRITE|4|1498454311.710010|1498454311.710279|0|67
kvsca-4|6.280|WRITE|4|1498454311.720568|1498454311.720837|0|68
kvsca-4|6.289|WRITE|4|1498454311.729727|1498454311.730016|0|69
kvsca-4|6.299|WRITE|4|1498454311.740087|1498454311.740374|0|70
kvsca-4|6.309|WRITE|4|1498454311.750085|1498454311.750328|0|71
kvsca-4|6.318|WRITE|4|1498454311.758697|1498454311.758924|0|72
kvsca-4|6.329|WRITE|4|1498454311.770092|1498454311.770352|0|73
kvsca-4|6.338|WRITE|4|1498454311.779512|1498454311.779754|0|74
kvsca-4|6.349|WRITE|4|1498454311.789971|1498454311.790232|0|75
kvsca-4|6.359|WRITE|4|1498454311.800262|1498454311.800506|0|76
kvsca-4|6.369|WRITE|4|1498454311.809903|1498454311.810243|0|77
kvsca-4|6.378|WRITE|4|1498454311.819018|1498454311.819286|0|78
kvsca-4|6.392|WRITE|4|1498454311.831638|1498454311.832138|0|79
kvsca-4|6.400|WRITE|4|1498454311.840091|1498454311.840443|0|80
kvsca-4|6.410|WRITE|4|1498454311.850594|1498454311.850809|0|81
kvsca-4|6.418|WRITE|4|1498454311.859260|1498454311.859564|0|82
kvsca-4|6.429|WRITE|4|1498454311.869966|1498454311.870227|0|83
kvsca-4|6.438|WRITE|4|1498454311.879224|1498454311.879511|0|84
kvsca-4|6.448|WRITE|4|1498454311.888802|1498454311.889186|0|85
kvsca-4|6.459|WRITE|4|1498454311.900128|1498454311.900420|0|86
kvsca-4|6.468|WRITE|4|1498454311.908914|1498454311.909176|0|87
kvsca-4|6.480|WRITE|4|1498454311.920798|1498454311.921190|0|88
kvsca-4|6.488|WRITE|4|1498454311.928973|1498454311.929265|0|89
kvsca-4|6.500|WRITE|4|1498454311.940681|1498454311.940860|0|90
kvsca-4|6.509|WRITE|4|1498454311.949460|1498454311.949753|0|91
kvsca-4|6.519|WRITE|4|1498454311.959868|1498454311.960224|0|92
kvsca-4|6.529|WRITE|4|1498454311.970111|1498454311.970413|0|93
kvsca-4|6.544|WRITE|4|1498454311.983805|1498454311.984565|0|94
kvsca-4|6.547|WRITE|4|1498454311.988719|1498454311.988947|0|95
kvsca-4|6.560|WRITE|4|1498454312.000379|1498454312.000690|0|96
kvsca-4|6.569|WRITE|4|1498454312.009920|1498454312.010237|0|97
kvsca-4|6.579|WRITE|4|1498454312.019800|1498454312.020096|0|98
kvsca-4|6.588|WRITE|4|1498454312.029075|1498454312.029327|0|99
kvsca-4|6.598|WRITE|4|1498454312.039103|1498454312.039379|0|100
kvsca-4|6.610|WRITE|4|1498454312.050694|1498454312.050895|0|101
kvsca-4|6.619|WRITE|4|1498454312.059850|1498454312.060144|0|102
kvsca-4|6.629|WRITE|4|1498454312.070139|1498454312.070389|0|103
